调整订单	物料代码	仓库	调整原因	输入日期	调整库存	金额
ADJ070784	390002060038	A008	TYE1	2020-07-23	-3	-135.12
ADJ070785	390001060042	A008	TYE1	2020-07-23	-30	-216.9
ADJ071191	390002060097	A008	TYE1	2020-07-25	-4	-60.08
ADJ071223	390002060097	A008	TYE1	2020-07-25	-2	-30.04
ADJ068813	3331000664	A03	T130N	2020-06-30	-1	-0.04
ADJ068832	33330003	A03	T130N	2020-06-30	-28	-0.56
ADJ068855	32218017	A03	T130N	2020-06-30	-4	-57.52
ADJ068870	4202800000706	A03	T130N	2020-06-30	-1	-1.84
ADJ068872	36000668	A03	T130N	2020-06-30	-1	-0.46
ADJ069154	32218017	A03	T130N	2020-07-07	-10	-143.8
ADJ069155	33010080	A03	T130N	2020-07-07	-4	-0.6
ADJ069576	34030078	A03	T130N	2020-07-09	-2	-1.28
ADJ069594	33010080	A03	T130N	2020-07-09	-4	-0.6
ADJ069595	32218017	A03	T130N	2020-07-09	-4	-57.52
ADJ070017	43128000003	A03	T130N	2020-07-16	-1	-2.29
ADJ070065	33010080	A03	T130N	2020-07-16	-2	-0.3
ADJ070102	34007700000104	A03	T130N	2020-07-16	-1	-45.71
ADJ070133	3302035001	A03	T130N	2020-07-16	-4	-6.12
ADJ070135	34030068	A03	T130N	2020-07-16	-2	-2
ADJ070136	32218017	A03	T130N	2020-07-16	-1	-14.38
ADJ070163	36000668	A03	T130N	2020-07-16	-11	-5.06
ADJ070164	4202800000706	A03	T130N	2020-07-16	-11	-20.24
ADJ070190	33030013	A03	T130N	2020-07-16	-4	-1.04
ADJ070452	4202800000706	A03	T130N	2020-07-21	-7	-12.88
ADJ070454	36000668	A03	T130N	2020-07-21	-7	-3.22
ADJ070891	34050027	A03	T130N	2020-07-24	-12	-7.32
ADJ071027	4202800000706	A03	T130N	2020-07-24	-14	-25.76
ADJ071118	36000668	A03	T130N	2020-07-24	-14	-6.44
TK1000025	43120006	E11	T175	2020-06-29	-1569	-423.63
TK1000025	43120006	E11	T175	2020-06-29	1569	423.63
TK1000025	4312014801	E11	T175	2020-06-29	-1	-6.05
TK1000025	4312014801	E11	T175	2020-06-29	1	6.05
TK1000025	34040015	E11	T175	2020-06-29	-4070	-1668.7
TK1000025	34040015	E11	T175	2020-06-29	4070	1668.7
TK1000025	43128000003	E11	T175	2020-06-29	-1	-2.29
TK1000025	43128000003	E11	T175	2020-06-29	1	2.29
TK1000025	33310014	E11	T175	2020-06-30	-4	-7.76
TK1000025	33310014	E11	T175	2020-06-30	4	7.76
TK1000025	3333000197	E11	T175	2020-06-30	-9400	-846
TK1000025	3333000197	E11	T175	2020-06-30	9400	846
TK1000025	43120122	E11	T175	2020-07-03	-4	-502.24
TK1000025	43120122	E11	T175	2020-07-03	4	502.24
TK1000025	49000253	E11	T175	2020-07-03	-1	-1.77
TK1000025	49000253	E11	T175	2020-07-03	1	1.77
TK1000025	4202008801	E11	T175	2020-07-06	-2	-0.08
TK1000025	4202008801	E11	T175	2020-07-06	2	0.08
TK1000025	43128000012	E11	T175	2020-07-09	-30	-11.7
TK1000025	43128000012	E11	T175	2020-07-09	30	11.7
TK1000025	340043000001	E11	T175	2020-07-13	-24	-40.08
TK1000025	340043000001	E11	T175	2020-07-13	24	40.08
TK1000025	42020125	E11	T175	2020-07-14	-1189	-344.81
TK1000025	42020125	E11	T175	2020-07-14	1189	344.81
TK1000025	34005600000214	E11	T175	2020-07-14	-2	-0.02
TK1000025	34005600000214	E11	T175	2020-07-14	2	0.02
TK1000025	340043000001	E11	T175	2020-07-16	-2	-3.34
TK1000025	340043000001	E11	T175	2020-07-16	2	3.34
TK1000025	3331000687	E11	T175	2020-07-20	-2	-0.6
TK1000025	3331000687	E11	T175	2020-07-20	2	0.6
TK1000025	3331000687	E11	T175	2020-07-20	-1	-0.3
TK1000025	3331000687	E11	T175	2020-07-20	1	0.3
TK1000044	4202800000706	E11	T175	2020-07-23	-918	-1689.12
TK1000044	4202800000706	E11	T175	2020-07-23	918	1689.12
TK1000044	4202008801	E11	T175	2020-07-24	-400	-16
TK1000044	4202008801	E11	T175	2020-07-24	400	16
ADJ068747	39028000002	A008	T184	2020-06-29	-60	-318.6
ADJ068951	43120159	A008	T184	2020-07-02	-10	-106.9
ADJ068976	4312015903	A008	T184	2020-07-04	-20	-189.6
ADJ069872	34005600000187	A008	T184	2020-07-11	-50	-23.5
ADJ070140	33310006100	A008	T184	2020-07-16	-31	-65.1
ADJ070470	43120122	A008	T184	2020-07-21	-1	-125.56
ADJ070553	35060070	A008	T184	2020-07-22	-5	-21.4
ADJ070569	33020350	A008	T184	2020-07-22	-2	-4
ADJ070580	35060055	A008	T184	2020-07-22	-16	-49.28
ADJ070590	33038000003	A008	T184	2020-07-22	-6	-64.26
ADJ070701	43128000009	A008	T184	2020-07-23	-10	-222.3
ADJ070707	43120097	A008	T184	2020-07-23	-19	-48.26
ADJ070709	4312800000301	A008	T184	2020-07-23	-15	-50.7
ADJ070722	43120026	A008	T184	2020-07-23	-20	-41.6
ADJ070723	43120014	A008	T184	2020-07-23	-10	-18.7
ADJ070734	42020101	A008	T184	2020-07-23	-20	-11.4
ADJ070741	4202010101	A008	T184	2020-07-23	-20	-3.6
ADJ070742	340064060002	A008	T184	2020-07-23	-8	-332.64
ADJ070743	43120006	A008	T184	2020-07-23	-40	-10.8
ADJ070754	4312001005	A008	T184	2020-07-23	-10	-7.9
ADJ070755	4312001006	A008	T184	2020-07-23	-10	-7.5
ADJ070756	4202010105	A008	T184	2020-07-23	-15	-6.9
ADJ070758	43120001	A008	T184	2020-07-23	-10	-3.7
ADJ070774	340099060006	A008	T184	2020-07-23	-2	-8.86
ADJ070775	43126003	A008	T184	2020-07-23	-15	-12.45
ADJ070989	3331030708	A008	T184	2020-07-24	-5	-81.85
ADJ070993	33310011	A008	T184	2020-07-24	-5	-28.05
ADJ071185	4202009103	A008	T184	2020-07-24	-15	-1.05
ADJ071209	3800800000301	A008	T184	2020-07-25	-4	-5.4
ADJ071300	3302011301	A008	T184	2020-07-25	-35	-74.55
ADJ071301	3302011515	A008	T184	2020-07-25	-37	-34.04
ADJ071302	35030204	A008	T184	2020-07-25	-32	-2.88
ADJ071353	35038000002	A008	T184	2020-07-25	-10	-36
ADJ071354	36018001	A008	T184	2020-07-25	-1	-0.77
ADJ071359	34030068	A008	T184	2020-07-25	-145	-145
ADJ071364	35048000001	A008	T184	2020-07-25	-10	-1.4
ADJ071358	35060074	A008	T188	2020-07-25	-1	-0.94
ADJ068767	340088000001	A03	T188	2020-06-30	-53	-196.63
ADJ068800	340088000005	A03	T188	2020-06-30	-10	-41.9
ADJ068840	340092000010	A03	T188	2020-06-30	-7	-24.5
ADJ068897	46010610	A03	T188	2020-06-30	-10	-15.1
ADJ069057	34010219	A03	T188	2020-07-07	-280	-2.8
ADJ069058	35030238	A03	T188	2020-07-07	-12885	-644.25
ADJ069080	34005600000243	A03	T188	2020-07-07	-3200	-32
ADJ069103	35030446	A03	T188	2020-07-07	-2860	-1144
ADJ069104	33330064	A03	T188	2020-07-07	-1315	-302.45
ADJ069105	3402020767	A03	T188	2020-07-07	-2400	-1416
ADJ069122	34010221	A03	T188	2020-07-07	-3400	-34
ADJ069123	3401090126	A03	T188	2020-07-07	-1070	-107
ADJ069124	34010240	A03	T188	2020-07-07	-1470	-14.7
ADJ069141	35030151	A03	T188	2020-07-07	-1110	-44.4
ADJ069142	340105000002	A03	T188	2020-07-07	-6700	-871
ADJ069161	35030372	A03	T188	2020-07-07	-66	-33.66
ADJ069162	3401090128	A03	T188	2020-07-07	-345	-51.75
ADJ069174	3333000197	A03	T188	2020-07-07	-9400	-846
ADJ069176	34005600000231	A03	T188	2020-07-07	-1300	-13
ADJ069178	34001006000125	A03	T188	2020-07-07	-72	-12.96
ADJ069180	3331015813	A03	T188	2020-07-07	-1090	-327
ADJ069201	34010154	A03	T188	2020-07-07	-4070	-1058.2
ADJ069202	35030236	A03	T188	2020-07-07	-1110	-99.9
ADJ069292	340088000001	A03	T188	2020-07-08	-36	-133.56
ADJ069293	35030257	A03	T188	2020-07-08	-13	-32.76
ADJ069294	34040015	A03	T188	2020-07-08	-2824	-1157.84
ADJ069321	3390000612	A03	T188	2020-07-08	-32	-11.52
ADJ069322	3303000815	A03	T188	2020-07-08	-4012	-1444.32
ADJ069344	35040115	A03	T188	2020-07-08	-60	-37.2
ADJ069345	35038000002	A03	T188	2020-07-08	-9	-32.4
ADJ069360	33310107	A03	T188	2020-07-08	-1398	-55.92
ADJ069387	33030044	A03	T188	2020-07-08	-42	-7.14
ADJ069388	340092000010	A03	T188	2020-07-08	-3	-10.5
ADJ069389	36010109	A03	T188	2020-07-08	-28	-15.68
ADJ069407	46018016	A03	T188	2020-07-08	-5	-48.1
ADJ069448	46010610	A03	T188	2020-07-08	-11	-16.61
ADJ069516	46010610	A03	T188	2020-07-08	-2	-3.02
ADJ069531	36010113	A03	T188	2020-07-09	-96	-61.44
ADJ069538	46010612	A03	T188	2020-07-09	-80	-16
ADJ069542	35030285	A03	T188	2020-07-09	-30	-16.8
ADJ069543	35030377	A03	T188	2020-07-09	-30	-10.8
ADJ069546	3333007613	A03	T188	2020-07-09	-120	-3.6
ADJ069547	3333008242	A03	T188	2020-07-09	-120	-1.2
ADJ069548	39010028	A03	T188	2020-07-09	-168	-5.04
ADJ069558	34030078	A03	T188	2020-07-09	-30	-19.2
ADJ069563	3333008218	A03	T188	2020-07-09	-120	-1.2
ADJ069567	35030446	A03	T188	2020-07-09	-30	-12
ADJ069572	3333008226	A03	T188	2020-07-09	-360	-3.6
ADJ069579	46010614	A03	T188	2020-07-09	-30	-18.3
ADJ069581	34005600000241	A03	T188	2020-07-09	-160	-1.6
ADJ069582	340072000005	A03	T188	2020-07-09	-80	-74.4
ADJ069583	36018000006	A03	T188	2020-07-09	-66	-34.98
ADJ069585	42028000012	A03	T188	2020-07-09	-160	-70.4
ADJ069602	33330082	A03	T188	2020-07-09	-120	-1.2
ADJ069603	3333008219	A03	T188	2020-07-09	-360	-3.6
ADJ069604	3333008223	A03	T188	2020-07-09	-360	-3.6
ADJ069616	4202800000706	A03	T188	2020-07-09	-80	-147.2
ADJ069617	3333008204	A03	T188	2020-07-09	-480	-4.8
ADJ069618	3402007003	A03	T188	2020-07-09	-120	-1.2
ADJ069619	3402007010	A03	T188	2020-07-09	-120	-1.2
ADJ069622	35038000009	A03	T188	2020-07-09	-160	-49.6
ADJ069637	35030234	A03	T188	2020-07-09	-80	-10.4
ADJ069638	36000668	A03	T188	2020-07-09	-98	-45.08
ADJ069639	340072060008	A03	T188	2020-07-09	-120	-78
ADJ069640	3402007002	A03	T188	2020-07-09	-240	-2.4
ADJ069641	46010610	A03	T188	2020-07-09	-26	-39.26
ADJ069644	35040009	A03	T188	2020-07-09	-160	-4.8
ADJ069676	36010113	A03	T188	2020-07-10	-34	-21.76
ADJ069678	4312008710	A03	T188	2020-07-10	-104	-9.36
ADJ069692	39010028	A03	T188	2020-07-10	-106	-3.18
ADJ069694	43128000012	A03	T188	2020-07-10	-30	-11.7
ADJ069696	35030285	A03	T188	2020-07-10	-30	-16.8
ADJ069697	35030377	A03	T188	2020-07-10	-30	-10.8
ADJ069714	39010028	A03	T188	2020-07-10	-12	-0.36
ADJ069715	42028000043	A03	T188	2020-07-10	-20	-29.4
ADJ069718	35030446	A03	T188	2020-07-10	-60	-24
ADJ069759	3601010401	A03	T188	2020-07-10	-20	-13.4
ADJ069760	36018000006	A03	T188	2020-07-10	-4	-2.12
ADJ069764	3331001203	A03	T188	2020-07-10	-72	-10.8
ADJ069766	33330079	A03	T188	2020-07-10	-104	-98.8
ADJ069788	35060062	A03	T188	2020-07-10	-72	-21.6
ADJ069798	4202800000706	A03	T188	2020-07-10	-64	-117.76
ADJ069812	36000668	A03	T188	2020-07-10	-20	-9.2
ADJ070026	36010113	A03	T188	2020-07-16	-68	-43.52
ADJ070048	39010028	A03	T188	2020-07-16	-204	-6.12
ADJ070049	34030069	A03	T188	2020-07-16	-1440	-1468.8
ADJ070097	340056000002100	A03	T188	2020-07-16	-2900	-29
ADJ070117	36018000006	A03	T188	2020-07-16	-68	-36.04
ADJ070150	35060062	A03	T188	2020-07-16	-140	-42
ADJ070330	34010101	A03	T188	2020-07-21	-11	-0.99
ADJ070331	35040115	A03	T188	2020-07-21	-62	-38.44
ADJ070332	35030257	A03	T188	2020-07-21	-18	-45.36
ADJ070333	36010113	A03	T188	2020-07-21	-39	-24.96
ADJ070334	34005600000210	A03	T188	2020-07-21	-525	-5.25
ADJ070335	33330065	A03	T188	2020-07-21	-2244	-44.88
ADJ070352	36010104	A03	T188	2020-07-21	-89	-49.84
ADJ070353	35040116	A03	T188	2020-07-21	-43	-27.09
ADJ070354	3402021401	A03	T188	2020-07-21	-252.916	-15.175
ADJ070385	340088000005	A03	T188	2020-07-21	-2	-8.38
ADJ070386	35038000002	A03	T188	2020-07-21	-46	-165.6
ADJ070387	3332000139	A03	T188	2020-07-21	-4100	-328
ADJ070388	33330032	A03	T188	2020-07-21	-4500	-180
ADJ070417	35040115	A03	T188	2020-07-21	-66	-40.92
ADJ070418	340092060013	A03	T188	2020-07-21	-36	-178.92
ADJ070419	340072000005	A03	T188	2020-07-21	-2068	-1923.24
ADJ070441	340092060001	A03	T188	2020-07-21	-40	-113.2
ADJ070442	46018016	A03	T188	2020-07-21	-4	-38.48
ADJ070465	35060065	A03	T188	2020-07-21	-6	-25.02
ADJ070483	46010610	A03	T188	2020-07-21	-24	-36.24
ADJ070963	35030444	A03	T188	2020-07-24	-6500	-2145
ADJ070997	34005600000125	A03	T188	2020-07-24	-33200	-332
ADJ070998	34005600000271	A03	T188	2020-07-24	-2115	-21.15
ADJ070999	35040115	A03	T188	2020-07-24	-68	-42.16
ADJ071010	35040116	A03	T188	2020-07-24	-68	-42.84
ADJ071011	3333000166	A03	T188	2020-07-24	-8500	-510
ADJ071025	34001006000112	A03	T188	2020-07-24	-161	-28.98
ADJ071035	4202800000706	A03	T188	2020-07-24	-918	-1689.12
ADJ071036	33330077	A03	T188	2020-07-24	-9100	-728
ADJ071045	34001006000105	A03	T188	2020-07-24	-99	-19.8
ADJ071081	35030257	A03	T188	2020-07-24	-26	-65.52
ADJ071095	36018000001	A03	T188	2020-07-24	-2	-1.54
ADJ071126	46010610	A03	T188	2020-07-24	-3	-4.53
ADJ069036	340105000002	A03	T218	2020-07-07	700	91
ADJ069177	340105000002	A03	T218	2020-07-07	-700	-91
TK1000009	38000066	E11	T999	2020-06-26	2268	1156.68
TK1000009	3401015302	E11	T999	2020-06-27	2239	156.73
TK1000009	34010006	E11	T999	2020-07-15	31	0.62
TK1000024	40010121	E11	T999	2020-06-27	14	824.04
ADJ068764	43120159	A03	TK06	2020-06-30	-7	-74.83
ADJ068839	35048000001	A03	TK06	2020-06-30	-161	-22.54
ADJ068880	4312014801	A03	TK06	2020-06-30	-1	-6.05
ADJ068895	36000668	A03	TK06	2020-06-30	-4	-1.84
ADJ069052	43128000003	A03	TK06	2020-07-07	-5	-11.45
ADJ069072	4312014801	A03	TK06	2020-07-07	-5	-30.25
ADJ069097	43120153	A03	TK06	2020-07-07	-3	-34.08
ADJ069115	33310156	A03	TK06	2020-07-07	-1	-10.42
ADJ069125	35038000012	A03	TK06	2020-07-07	-2	-6.64
ADJ069196	46010614	A03	TK06	2020-07-07	-2	-1.22
ADJ069198	36000668	A03	TK06	2020-07-07	-1	-0.46
ADJ069206	32218017	A03	TK06	2020-07-07	-3	-43.14
ADJ069284	36010113	A03	TK06	2020-07-08	-2	-1.28
ADJ069311	43128000003	A03	TK06	2020-07-08	-1	-2.29
ADJ069383	43128000012	A03	TK06	2020-07-08	-2	-0.78
ADJ069420	34001006000125	A03	TK06	2020-07-08	-10	-1.8
ADJ069444	46010614	A03	TK06	2020-07-08	-3	-1.83
ADJ069446	36000668	A03	TK06	2020-07-08	-2	-0.92
ADJ069706	3331001203	A03	TK06	2020-07-10	-1	-0.15
ADJ070095	34005600000214	A03	TK06	2020-07-16	-2	-0.02
ADJ070116	34005600000259	A03	TK06	2020-07-16	-46	-0.46
ADJ070146	33310011	A03	TK06	2020-07-16	-1	-5.61
ADJ070149	34005600000214	A03	TK06	2020-07-16	-81	-0.81
ADJ070194	36000668	A03	TK06	2020-07-16	-1	-0.46
ADJ070195	46010614	A03	TK06	2020-07-16	-1	-0.61
ADJ070322	3333008224	A03	TK06	2020-07-21	-2000	-20
ADJ070351	33330048	A03	TK06	2020-07-21	-291	-5.82
ADJ070377	3333008231	A03	TK06	2020-07-21	-2120	-21.2
ADJ070457	34005600000297	A03	TK06	2020-07-21	-7	-0.07
ADJ070462	34005600000210	A03	TK06	2020-07-21	-1000	-10
ADJ070475	34010006	A03	TK06	2020-07-21	-41	-0.82
ADJ071125	46010614	A03	TK06	2020-07-24	-4	-2.44
ADJ071210	340105000002	A03	TK06	2020-07-25	-2	-0.26
ADJ071224	34030069	A03	TK06	2020-07-25	-200	-204
ADJ071225	3333000197	A03	TK06	2020-07-25	-3000	-270
ADJ071252	3331015813	A03	TK06	2020-07-25	-500	-150
ADJ071304	3332000139	A03	TK06	2020-07-25	-2000	-160
ADJ071336	34040015	A03	TK06	2020-07-25	-500	-205
ADJ071366	34030078	A03	TK06	2020-07-25	-1	-0.64
ADJ071367	35030285	A03	TK06	2020-07-25	-1	-0.56
ADJ071371	46010614	A03	TK06	2020-07-25	-1	-0.61
TK1000005	4202015808	E11	TK06	2020-07-20	-302	-24.16
TK1000005	4202015803	E11	TK06	2020-07-20	-70	-3.5
ADJ071320	340125060008	A008	TYE1	2020-07-25	-28	-164.92
TK1000025	44020427	E11	T175	2020-07-11	-2000	-4960
TK1000025	44020427	E11	T175	2020-07-11	2000	4960
TK1000025	44020445	E11	T175	2020-07-15	-2	-6.2
TK1000025	44020445	E11	T175	2020-07-15	2	6.2
TK1000025	44020445	E11	T175	2020-07-15	-2	-6.2
TK1000025	44020445	E11	T175	2020-07-15	2	6.2
ADJ071218	44010280	A008	T184	2020-07-25	-1	-213.76
ADJ071356	44020350	A03	TK06	2020-07-25	-1	-2.23
ADJ069096	35010481	A03	T130N	2020-07-07	-2	-3.86
ADJ070062	350003060034	A03	T130N	2020-07-16	-2	-3.9
TK1000025	350003060034	E11	T175	2020-06-29	-17	-33.15
TK1000025	350003060034	E11	T175	2020-06-29	17	33.15
TK1000025	35010481	E11	T175	2020-07-03	-14	-27.02
TK1000025	35010481	E11	T175	2020-07-03	5	9.65
TK1000025	35010481	E11	T175	2020-07-03	7	13.51
TK1000025	35010481	E11	T175	2020-07-03	2	3.86
TK1000025	350003060034	E11	T175	2020-07-09	-3	-5.85
TK1000025	350003060034	E11	T175	2020-07-09	3	5.85
TK1000025	350003000038	E11	T175	2020-07-13	-370	-4728.6
TK1000025	350003000038	E11	T175	2020-07-13	370	4728.6
TK1000025	350003060086	E11	T175	2020-07-20	-2	-4.02
TK1000025	350003060086	E11	T175	2020-07-20	2	4.02
TK1000044	350003060086	E11	T175	2020-07-23	-1	-2.01
TK1000044	350003060086	E11	T175	2020-07-23	1	2.01
ADJ069341	350003000058	A03	TK06	2020-07-08	-1	-2.76
ADJ071335	350003060086	A03	TK06	2020-07-25	-1	-2.01
ADJ068809	370001000077	A03	T130N	2020-06-30	-2	-4.8
ADJ068833	37002443	A03	T130N	2020-06-30	-1	-3.29
ADJ068871	370001000077	A03	T130N	2020-06-30	-1	-2.4
ADJ068891	37002443	A03	T130N	2020-06-30	-4	-13.16
ADJ069171	37002443	A03	T130N	2020-07-07	-5	-16.45
ADJ069657	37002443	A03	T130N	2020-07-09	-3	-9.87
ADJ070162	37002443	A03	T130N	2020-07-16	-1	-3.29
ADJ070165	370001000077	A03	T130N	2020-07-16	-3	-7.2
ADJ070187	370001060705	A03	T130N	2020-07-16	-8	-18.88
ADJ070400	370001060565	A03	T130N	2020-07-21	-1	-1.97
ADJ070456	37002443	A03	T130N	2020-07-21	-1	-3.29
ADJ070990	370001000193	A03	T130N	2020-07-24	-14	-63.56
ADJ071038	370001060748	A03	T130N	2020-07-24	-1	-3.83
TK1000025	370001060261	E11	T175	2020-06-27	-3	-8.88
TK1000025	370001060261	E11	T175	2020-06-27	3	8.88
TK1000025	370001000077	E11	T175	2020-06-27	-171	-410.4
TK1000025	370001000077	E11	T175	2020-06-27	171	410.4
TK1000025	370001060280	E11	T175	2020-06-27	-1	-3.05
TK1000025	370001060280	E11	T175	2020-06-27	1	3.05
TK1000025	37003053	E11	T175	2020-06-27	-2	-16.22
TK1000025	37003053	E11	T175	2020-06-27	2	16.22
TK1000025	37004041	E11	T175	2020-06-27	-4	-32.44
TK1000025	37004041	E11	T175	2020-06-27	4	32.44
TK1000025	370001060261	E11	T175	2020-06-27	-4	-11.84
TK1000025	370001060261	E11	T175	2020-06-27	4	11.84
TK1000025	370001000368	E11	T175	2020-06-27	-1	-14.95
TK1000025	370001000368	E11	T175	2020-06-27	1	14.95
TK1000025	37004129	E11	T175	2020-06-29	-2	-32.14
TK1000025	37004129	E11	T175	2020-06-29	2	32.14
TK1000025	37004041	E11	T175	2020-06-29	-4	-32.44
TK1000025	37004041	E11	T175	2020-06-29	4	32.44
TK1000025	37003241	E11	T175	2020-06-29	-1	-14.95
TK1000025	37003241	E11	T175	2020-06-29	1	14.95
TK1000025	37002443	E11	T175	2020-06-29	-2	-6.58
TK1000025	37002443	E11	T175	2020-06-29	2	6.58
TK1000025	37008000029	E11	T175	2020-06-29	-4	-87.08
TK1000025	37008000029	E11	T175	2020-06-29	4	87.08
TK1000025	370001000078	E11	T175	2020-06-29	-11	-176.77
TK1000025	370001000078	E11	T175	2020-06-29	11	176.77
TK1000025	370001000078	E11	T175	2020-06-29	-1	-16.07
TK1000025	370001000078	E11	T175	2020-06-29	1	16.07
TK1000025	370001060261	E11	T175	2020-07-02	-3	-8.88
TK1000025	370001060261	E11	T175	2020-07-02	3	8.88
TK1000025	370001000368	E11	T175	2020-07-02	-2	-29.9
TK1000025	370001000368	E11	T175	2020-07-02	2	29.9
TK1000025	370001060004	E11	T175	2020-07-03	-2	-6.4
TK1000025	370001060004	E11	T175	2020-07-03	2	6.4
TK1000025	370001060090	E11	T175	2020-07-03	-54	-1547.1
TK1000025	370001060090	E11	T175	2020-07-03	54	1547.1
TK1000025	37004041	E11	T175	2020-07-03	-6	-48.66
TK1000025	37004041	E11	T175	2020-07-03	6	48.66
TK1000025	37002894	E11	T175	2020-07-03	-2	-6.4
TK1000025	37002894	E11	T175	2020-07-03	1	3.2
TK1000025	37002894	E11	T175	2020-07-03	1	3.2
TK1000025	370001060542	E11	T175	2020-07-03	-1	-3.57
TK1000025	370001060542	E11	T175	2020-07-03	1	3.57
TK1000025	37002443	E11	T175	2020-07-03	-16	-52.64
TK1000025	37002443	E11	T175	2020-07-03	16	52.64
TK1000025	37008000096	E11	T175	2020-07-03	-20	-10.4
TK1000025	37008000096	E11	T175	2020-07-03	20	10.4
TK1000025	370001000182	E11	T175	2020-07-06	-128	-145.92
TK1000025	370001000182	E11	T175	2020-07-06	128	145.92
TK1000025	370001000078	E11	T175	2020-07-07	-1	-16.07
TK1000025	370001000078	E11	T175	2020-07-07	1	16.07
TK1000025	370001000368	E11	T175	2020-07-07	-2	-29.9
TK1000025	370001000368	E11	T175	2020-07-07	2	29.9
TK1000025	370001060261	E11	T175	2020-07-09	-11	-32.56
TK1000025	370001060261	E11	T175	2020-07-09	10	29.6
TK1000025	370001060261	E11	T175	2020-07-09	1	2.96
TK1000025	370001060304	E11	T175	2020-07-09	-31	-269.39
TK1000025	370001060304	E11	T175	2020-07-09	31	269.39
TK1000025	37002443	E11	T175	2020-07-09	-3	-9.87
TK1000025	37002443	E11	T175	2020-07-09	3	9.87
TK1000025	37004129	E11	T175	2020-07-09	-1	-16.07
TK1000025	37004129	E11	T175	2020-07-09	1	16.07
TK1000025	37008000202	E11	T175	2020-07-09	-12	-124.56
TK1000025	37008000202	E11	T175	2020-07-09	12	124.56
TK1000025	37004129	E11	T175	2020-07-09	-1	-16.07
TK1000025	37004129	E11	T175	2020-07-09	1	16.07
TK1000025	370001000077	E11	T175	2020-07-10	-16	-38.4
TK1000025	370001000077	E11	T175	2020-07-10	16	38.4
TK1000025	370001060494	E11	T175	2020-07-10	-2	-33.78
TK1000025	370001060494	E11	T175	2020-07-10	2	33.78
TK1000025	370001060705	E11	T175	2020-07-10	-6	-14.16
TK1000025	370001060705	E11	T175	2020-07-10	6	14.16
TK1000025	37002443	E11	T175	2020-07-10	-2	-6.58
TK1000025	37002443	E11	T175	2020-07-10	2	6.58
TK1000025	370001060696	E11	T175	2020-07-13	-1	-16.07
TK1000025	370001060696	E11	T175	2020-07-13	1	16.07
TK1000025	370001000078	E11	T175	2020-07-13	-1	-16.07
TK1000025	370001000078	E11	T175	2020-07-13	1	16.07
TK1000025	370001060261	E11	T175	2020-07-13	-4	-11.84
TK1000025	370001060261	E11	T175	2020-07-13	4	11.84
TK1000025	370001060748	E11	T175	2020-07-13	-740	-2834.2
TK1000025	370001060748	E11	T175	2020-07-13	740	2834.2
TK1000025	370001000100	E11	T175	2020-07-13	-3	-23.55
TK1000025	370001000100	E11	T175	2020-07-13	3	23.55
TK1000025	370001000193	E11	T175	2020-07-14	-4	-18.16
TK1000025	370001000193	E11	T175	2020-07-14	4	18.16
TK1000025	370001060748	E11	T175	2020-07-14	-1	-3.83
TK1000025	370001060748	E11	T175	2020-07-14	1	3.83
TK1000025	370001000193	E11	T175	2020-07-14	-4	-18.16
TK1000025	370001000193	E11	T175	2020-07-14	4	18.16
TK1000025	370001000078	E11	T175	2020-07-14	-287	-4612.09
TK1000025	370001000078	E11	T175	2020-07-14	287	4612.09
TK1000025	370001000182	E11	T175	2020-07-14	-2000	-2280
TK1000025	370001000182	E11	T175	2020-07-14	2000	2280
TK1000025	370001060304	E11	T175	2020-07-14	-2	-17.38
TK1000025	370001060304	E11	T175	2020-07-14	2	17.38
TK1000025	370001060680	E11	T175	2020-07-14	-2	-15.08
TK1000025	370001060680	E11	T175	2020-07-14	2	15.08
TK1000025	37004041	E11	T175	2020-07-15	-2	-16.22
TK1000025	37004041	E11	T175	2020-07-15	2	16.22
TK1000025	37004129	E11	T175	2020-07-15	-1	-16.07
TK1000025	37004129	E11	T175	2020-07-15	1	16.07
TK1000025	370001060304	E11	T175	2020-07-16	-4	-34.76
TK1000025	370001060304	E11	T175	2020-07-16	4	34.76
TK1000025	37004129	E11	T175	2020-07-16	-1	-16.07
TK1000025	37004129	E11	T175	2020-07-16	1	16.07
TK1000025	370001060280	E11	T175	2020-07-18	-4	-12.2
TK1000025	370001060280	E11	T175	2020-07-18	4	12.2
TK1000025	370001000078	E11	T175	2020-07-20	-1	-16.07
TK1000025	370001000078	E11	T175	2020-07-20	1	16.07
TK1000025	370001060090	E11	T175	2020-07-20	-88	-2521.2
TK1000025	370001060090	E11	T175	2020-07-20	88	2521.2
TK1000025	370001060090	E11	T175	2020-07-20	-200	-5730
TK1000025	370001060090	E11	T175	2020-07-20	200	5730
TK1000044	37002443	E11	T175	2020-07-24	-2	-6.58
TK1000044	37002443	E11	T175	2020-07-24	2	6.58
ADJ068711	37003241	A008	T184	2020-06-28	-17	-254.15
ADJ068712	370001060261	A008	T184	2020-06-28	-6	-17.76
ADJ068713	37000749	A008	T184	2020-06-28	-5	-22.6
ADJ068714	370001060438	A008	T184	2020-06-28	-2	-5.42
ADJ068715	370001060956	A008	T184	2020-06-28	-9	-142.29
ADJ068719	37004129	A008	T184	2020-06-28	-27	-433.89
ADJ068720	37008000135	A008	T184	2020-06-28	-4	-74.32
ADJ068721	370001000553	A008	T184	2020-06-28	-3	-13.65
